,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
KOR,1,0,0,0,0,5,65,23,0,370,86,2,0,99,0,1,48,17,0,0,0,13,0,0,0,134,0,0,0,1,0,610,239,39,1284,0,5,0,52,0,0,8,5,5,113,678,0,60,0,1,42,56,0,195,6,3,89,0,474,0,0,677,4,2,0,0,0,0,96,0,0,1,0,0,0,42,0,50,46,702,80,56,3,2,99,290,0,4,1520,19,2,1,6,0,0,0,3,4,3,0,0,0,0,10,0,9,0,2,1,2,5,0,0,80,1,0,0,2,2,16,1,0,0,1,62,0,0,0,3,0,197,40,13,41,2,75,3,5,40,0,1,158,1,35,0,0,2,5,0,15,353,0,26,0,0,154,0,0,1,0,0,11,0,0,0,69,36,160,0,0,0,0,0,90,0,0,0,0,1,4,48,287,3,3,61,1,5238,15,0,0,5,115,0,1,0,0,37,0,0,1
KOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,0,0,0,0,0,31,5,1,0,12,5,0,0,3,0,0,0,2,3,0,2,0,0,0,0,3,0,0,0,0,0,25,1,0,4,0,0,0,0,0,0,0,0,1,4,8,0,3,0,3,0,41,0,5,1,0,8,0,7,0,0,44,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,25,1,14,1,0,2,6,0,7,9,0,3,0,0,0,3,0,0,0,3,0,1,0,0,0,0,1,0,0,3,0,1,0,0,7,1,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,7,6,0,1,11,21,0,0,1,0,0,3,0,2,0,0,0,11,0,4,2,0,23,3,0,4,0,0,0,0,0,2,0,0,0,2,2,4,0,0,2,0,0,4,1,0,0,0,0,4,2,1,1,0,1,1,91,0,0,0,0,0,0,0,0,2,5,0,1,0
LAO,0,0,0,0,0,0,0,0,0,10,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,7,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,17,0,1,0,7,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,0,0,3,0,0,0,0,1,0,0,0
LBN,0,0,0,0,0,9,3,1,0,11,9,0,0,14,0,1,2,3,8,0,1,0,0,0,0,5,0,0,0,1,0,48,10,0,10,0,1,0,8,0,0,0,0,4,2,26,0,2,0,12,0,24,0,14,1,1,3,0,139,0,0,44,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,9,4,7,3,1,9,34,0,14,9,0,1,0,0,0,3,0,3,0,0,0,1,0,0,1,0,2,1,1,8,1,1,0,0,8,0,0,3,0,0,0,0,0,0,1,4,0,0,0,4,0,13,2,0,5,6,2,0,1,1,0,0,2,0,5,0,0,0,4,1,3,8,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,7,0,0,1,1,0,0,0,0,13,10,4,0,0,1,0,171,0,0,0,1,0,0,0,0,2,7,0,0,0
LBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,0,19,0,5,0,0,3,0,4,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,2,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0
LCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIE,0,0,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,0,0,0,0,0,0,0,2,3,17,0,1,0,0,0,0,0,3,1,0,1,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
LKA,0,0,0,0,0,1,1,0,0,54,2,1,0,5,0,4,6,0,0,0,0,0,0,0,0,6,0,0,0,3,0,19,8,0,15,0,1,0,4,0,0,0,0,1,1,13,0,6,0,0,0,1,0,2,2,1,1,0,10,0,0,62,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,36,3,3,0,1,4,5,0,1,40,1,5,0,2,0,10,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,0,2,0,0,0,4,8,0,0,0,2,0,9,1,1,3,0,6,0,1,4,0,1,1,0,1,0,0,0,0,0,1,1,0,0,4,3,6,0,0,0,0,0,0,0,0,0,1,1,11,0,0,4,0,0,16,0,0,0,0,0,0,1,5,1,0,0,0,57,4,0,0,0,4,0,0,0,0,9,0,0,0
LSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,15,1,0,3
LTU,0,0,0,0,0,3,4,2,0,11,30,0,0,42,0,1,1,10,0,0,1,13,0,0,0,11,0,0,0,1,0,14,27,0,15,0,0,0,2,0,0,0,0,4,27,109,0,34,0,2,0,1,0,50,43,1,39,0,93,0,0,81,5,0,0,0,0,0,21,0,0,0,0,0,0,6,0,25,0,4,13,1,0,5,10,59,0,1,14,0,1,0,0,0,9,0,1,0,2,0,0,0,1,1,0,0,4,33,1,0,4,0,0,4,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,43,25,1,3,0,4,0,1,0,0,0,82,0,13,0,0,0,0,0,10,59,0,0,1,0,7,0,0,0,0,0,5,0,0,0,8,14,76,0,0,1,0,0,2,1,0,0,0,0,0,17,8,0,0,40,0,94,0,0,0,0,0,0,0,0,0,4,0,0,0
LUX,0,0,0,0,0,0,1,0,0,5,15,0,0,81,0,2,0,6,0,0,1,1,0,0,1,11,0,0,0,0,0,17,20,0,11,0,2,0,0,0,0,0,0,4,9,104,0,13,0,1,0,1,0,31,9,0,22,1,142,0,0,73,1,0,0,0,0,0,16,0,0,0,0,0,0,3,1,8,0,2,13,1,0,4,6,46,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,3,4,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,2,3,0,43,16,0,2,0,0,0,2,0,0,0,10,0,16,0,0,0,0,0,5,3,3,0,0,1,0,0,0,0,0,0,17,0,0,0,21,5,33,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,40,0,0,0,1,0,0,0,0,0,3,0,0,0
LVA,0,0,0,0,0,2,6,0,0,4,5,0,0,8,0,1,1,8,0,0,0,9,0,0,0,7,0,0,0,1,0,10,15,1,2,0,0,0,1,0,0,0,0,3,10,69,0,18,0,0,1,1,0,14,24,1,25,0,33,0,0,36,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,12,0,5,8,2,0,4,5,28,0,1,8,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,33,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,10,0,1,0,0,0,1,0,0,0,36,0,9,0,0,0,0,0,8,49,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,6,31,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,11,0,40,0,0,0,1,0,0,0,0,0,3,0,0,0
MAR,0,0,1,0,0,12,1,2,0,2,4,0,0,28,0,3,0,3,1,0,2,1,0,0,0,5,0,0,0,0,0,39,18,2,10,3,6,0,0,0,1,0,0,3,12,56,0,9,0,32,1,17,0,121,1,1,6,0,411,0,1,48,1,3,0,0,0,0,6,0,0,0,0,0,0,3,0,5,0,5,0,4,2,0,2,52,0,9,17,1,2,0,0,0,1,0,3,0,8,0,2,0,0,0,0,1,4,0,0,0,1,2,0,1,1,0,4,0,0,0,1,1,0,0,14,0,1,2,1,0,7,7,1,2,2,12,0,2,0,0,0,4,0,23,0,0,0,0,0,5,4,0,5,3,9,1,0,0,0,0,0,3,0,0,0,3,2,7,0,0,7,0,0,2,1,0,0,0,3,53,11,4,2,0,1,0,65,0,0,0,1,2,0,0,0,0,7,0,0,0
MCO,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,2,0,0,13,0,1,0,0,0,0,0,7,0,0,0,0,28,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,1,0,0,0
MDA,0,0,0,0,0,1,0,1,0,1,3,0,0,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,0,3,0,0,0,17,0,0,5,0,24,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,10,0,0,3,0,1,0,2,0,5,0,1,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,28,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,17,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2
MDG,0,0,0,0,0,0,1,0,0,5,2,0,0,9,2,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,6,6,0,1,3,3,1,1,0,0,2,0,0,0,17,0,1,0,2,0,0,0,1,0,2,2,0,64,0,1,23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,3,0,3,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,4,0,0,0,0,0,1,1,1,1,0,0,1,1,0,3,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,63,0,0,0,0,1,0,0,0,0,6,0,0,0
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,0,0,0,0,0,1,188,16,0,148,50,0,0,94,0,1,5,26,0,0,1,3,0,0,12,243,1,0,0,1,0,336,90,106,156,0,3,1,161,0,0,34,110,2,93,360,0,37,6,6,62,18,0,765,3,3,42,0,468,0,1,433,1,2,0,0,1,0,35,0,0,15,2,0,4,7,1,37,3,120,62,13,2,6,35,259,1,2,135,4,9,0,0,0,80,0,7,0,8,0,0,0,0,2,0,4,0,2,1,2,0,2,0,0,0,1,0,1,13,13,0,0,1,2,6,0,1,0,8,6,169,22,3,21,0,11,12,29,11,0,0,65,0,51,4,0,3,0,0,30,139,0,2,1,2,14,0,0,1,0,0,20,0,0,0,20,9,110,0,0,2,0,0,8,0,0,0,0,2,9,21,33,1,1,49,20,1774,2,0,0,64,8,0,0,0,0,39,1,0,2
MKD,0,0,1,0,0,0,0,0,0,4,8,0,0,9,0,0,0,24,0,0,6,2,0,0,0,0,0,0,0,0,0,4,4,0,16,0,0,0,0,0,0,0,0,0,3,25,0,5,0,2,0,0,0,6,4,0,4,0,16,0,0,12,0,1,0,0,0,0,6,0,0,0,0,0,0,16,0,8,0,0,0,1,0,1,1,16,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,2,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,7,3,0,0,1,2,1,0,0,0,0,0,24,0,0,0,1,14,4,0,0,1,0,0,1,0,0,0,0,0,1,17,1,1,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
MLI,0,0,0,0,0,1,0,0,0,4,0,0,0,5,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,9,2,1,6,9,3,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,1,0,1,1,0,40,0,0,18,0,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,1,7,0,0,0,0,6,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,10,6,0,2,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5,3,1,0,45,0,0,0,0,1,0,0,0,0,2,2,3,0
MLT,0,0,0,0,0,0,0,0,0,2,4,0,0,5,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,4,7,11,0,2,0,2,0,3,0,7,2,0,2,0,10,0,0,33,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,4,0,1,3,0,0,0,3,14,0,3,4,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,2,5,0,0,1,0,0,1,0,0,0,0,0,5,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MMR,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,8,0,1,0,3,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,4,0,0,0,0,0,0,0,0
MNE,0,0,0,0,0,0,0,13,0,0,2,0,0,15,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0,1,0,0,0,0,0,0,0,0,0,13,17,0,2,0,0,0,0,0,3,0,0,0,0,17,0,0,18,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,18,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,49,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,1,0,0,0,0,0,0,13,0,10,3,0,0,14,0,0,1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,4,19,0,15,0,0,0,0,0,0,0,0,1,17,29,0,2,0,0,0,1,0,3,0,0,0,0,17,0,0,25,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,14,0,0,39,2,0,1,1,0,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,3,1,2,0,2,0,0,1,0,0,17,0,1,0,0,0,0,0,13,40,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,5,0,31,1,0,0,1,1,0,0,0,0,1,0,0,2
MOZ,0,1,0,0,0,0,1,0,0,5,0,0,0,7,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,8,0,1,0,2,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,22,0,1,0,0,6,0,3,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,7,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,3,0,0,0,1,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,3,1,0,31,0,0,0,1,0,0,0,0,0,24,3,1,1
MRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MUS,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,1,0
MWI,0,0,0,0,1,0,0,0,0,7,1,0,0,12,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,12,1,2,1,4,3,0,0,0,0,0,1,2,10,0,3,0,0,0,2,0,3,1,5,6,0,15,0,1,90,0,7,0,0,0,7,0,0,0,0,0,0,0,1,0,1,2,2,12,1,0,1,1,3,0,1,2,0,17,0,1,0,1,0,0,0,1,0,0,0,0,4,4,1,2,1,0,0,0,1,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,1,6,0,17,6,2,1,0,1,0,3,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,5,2,0,0,0,0,0,0,0,0,0,1,1,5,6,0,0,0,1,2,0,0,0,0,0,0,1,2,25,8,1,0,82,0,0,0,0,1,0,0,0,0,43,19,1,5
MYS,0,0,0,0,0,11,10,2,0,217,15,0,0,33,0,0,35,2,0,0,1,0,0,0,0,30,0,4,0,0,0,83,16,7,132,0,1,0,8,0,0,1,7,1,6,87,0,11,0,9,1,31,0,38,1,0,6,4,66,0,0,319,0,2,0,0,0,0,21,0,0,1,0,1,0,4,0,6,88,293,12,163,8,0,27,45,0,17,212,19,0,0,10,0,62,0,3,4,4,0,1,0,0,8,0,2,0,0,14,0,0,1,0,6,0,0,0,3,1,3,0,0,3,0,0,0,0,0,5,1,53,11,2,30,7,36,4,3,34,0,3,28,0,15,0,0,0,4,1,24,26,0,23,10,0,119,0,0,1,0,0,3,0,0,0,2,5,22,0,0,2,0,0,106,1,0,0,0,0,1,8,44,0,2,18,1,242,6,0,0,3,16,0,0,0,18,19,0,0,1
NAM,0,3,0,0,0,0,1,17,0,23,3,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,2,0,1,0,0,0,0,0,0,0,16,31,0,2,0,1,0,0,0,4,0,1,1,0,21,0,1,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,19,0,0,0,2,5,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,6,5,0,2,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,28,0,0,0,0,0,0,0,0,0,42,2,1,0
